,User_ID,User_Name,Tweet_Text,location,Retweet_Count,Followers,Following,Account_Likes,Listed_Count,Account_Type,Created_at,Verified,Event,Label,Label,Label,Label,FINAL 
541,1141997659,Sohail Ahmed, A true Muslim is the Promoter and Protector of Peace.✨#DrQadri #Islam #PeaceReligion #IslamStands4Peace #Sialkot…,PEACE-ISLAM-PEACE,6,420,978,1740,3,FALSE,2/2/2013 9:30,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
542,1333306518,Tanveer Iqbal," Those blaming #Sialkot lynching on clerics, curriculum, media etc - there's a thread connecting it all : Pakistan Army t…",Gujar khan,20,1569,4976,385248,2,FALSE,4/7/2013 6:22,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
543,1.27E+18,🤍💚🇵🇰𝑨𝒆𝒎𝒎𝒊 𝑲𝒉𝒂𝒏🇵🇰💚🤍, The Sri Lankan manager Priyantha Diyawadana asked the factory workers to remove the #TLP stickers from the machines bu…,Pakistan,5,1895,1932,15689,5,FALSE,5/30/2020 11:09,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
544,4353320596,Nayab Chaudhary," At the moment, I was expecting a research &amp; policy recommendations in the wake of rising extremism in Pakistan but we are…",None,1,35,140,561,1,FALSE,12/2/2015 18:39,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
545,66351939,سہیل | Sohail,"Hundreds arrested, charged under TERROR ACT within hours of brutal murder.Man who tried to stop the murderers mad… ",Land of Happiness 🇵🇰 ,0,3218,2356,6819,20,FALSE,8/17/2009 13:20,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
546,8.38E+17,Ahmad,  Place Priyantha Statue outside Rajco industry in #sialkot #Sialkot_incident,Pakistan,0,600,1014,60970,2,FALSE,3/4/2017 16:36,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
547,1.46E+18,SparkAttire,Follow us on Facebook:👉/sparkattireofficial👈#sparkattire #information #informationdesign #knowledge… ,None,0,6,0,2,0,FALSE,11/12/2021 10:55,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
548,1.31E+18,The Pakistan Daily,"Fawad Ch meets Sri Lankan High Commissioner, expresses grief over Sialkot incident#Pakistan #Sialkot… ",None,5,7000,199,10663,19,FALSE,9/23/2020 19:00,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
549,3022090837,Amir Ali,An apt cartoon published in #SriLankan newspaper about lynching of #PriyanthaDiyawadana in #Sialkot by the #GHQ inf… ,"Srinagar, India",0,24,185,384,0,FALSE,2/16/2015 6:58,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
550,1.19E+18,Ｌ Ｏ Ｋ Ｉ Ｉ, Murdered #SriLanka factory manager #PriyanthaDiyawadana's wife rejects allegations that her late husband tore down posters…,Sri Lanka,21,1048,870,83828,4,FALSE,10/20/2019 0:06,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
551,1.18E+18,Shivaay,   Since when Islamists like him (mentioned in his bio) have become humanists?S… ,None,0,131,564,38097,0,FALSE,10/14/2019 7:53,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
552,1.12E+18,ESHWAR," Horrified by the news of a Srilankan National getting killed and burnt by a mob in Pakistan, over alleged blasphemy char…",None,57,124,84,15646,8,FALSE,5/4/2019 8:21,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
553,3591912206,See more… 🐸," Punjab Police Monday arrested the ‘most-wanted' suspect involved in the lynching of the Sri Lankan citizen, Priyantha Kum…",None,2,7405,912,349481,5,FALSE,9/17/2015 8:21,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
554,309207794,StarNews Pakistan,"Malik Adnan, who was named for 'Medal of Bravery' for endangering his own life in a bid to save… ",Pakistan,1,60784,250,132,128,FALSE,6/1/2011 18:23,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
555,1.33E+18,Functional coffee junkie, The repatriated remains of #PriyanthaKumara handed over to Sri Lankan authorities for post mortem examination.May you…,Itomori,14,3199,894,62403,6,FALSE,11/8/2020 10:40,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
556,76141255,Ismail Y Syed إسماعيل. ي. سيد,En exemplary step taken by Pakistani ulama delegation led by Mufti  in front of Sri Lankan embassy.… ,London,0,311,1004,1938,16,FALSE,9/21/2009 20:56,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
557,1.06E+18,ammarsaeed8@gmail.com, Ghamidi is today's present time local agent of Devil the Shetaan aka satin.He is a famous Munkir e Hadees the denier of…,None,1,159,901,22174,0,FALSE,11/2/2018 8:21,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
558,1.43E+18,Zinoviev,  Sayema is a sugar coated islamist! She was quiet on #Sialkot lynching as she knew she cannot… ,NYC,0,12,689,757,0,FALSE,8/17/2021 22:05,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
559,1.16E+18,sikander aqeel ansari,#سیالکوٹ_سانحہ  #JusticeforPriyanthaKumara       #Sialkot          #Pakistani           #SriLankan… ,None,1,10,0,0,1,FALSE,8/22/2019 8:42,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
560,137213281,Mayank, Exports: World vs 🇵🇰 made in #Sialkot ,ASIA ,40,15,365,377,0,FALSE,4/26/2010 4:01,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
561,2633595872,S.Zahra🇵🇸, Pakistani cognitive dissonance- After the #Sialkot lynching everyone is toting the ‘in Islam killing one person means kil…,None,33,202,292,13557,2,FALSE,7/12/2014 23:34,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
562,4359830069,BintePasha,The mob ends but the honour and glory given to the barbaric person stays. And is celebrated and normalised . With t… ,None,0,897,370,23692,21,FALSE,12/3/2015 9:21,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
563,631928510,Abyan 🇵🇸,It's the bare minimum for  to take care of #Priyantha's family and compensate them. Why the hell has… ,K A R A C H I,0,149,343,20512,1,FALSE,7/10/2012 12:10,FALSE,#Sialkot,FAKE,TRUE,REAL,REAL,REAL
564,3399872033,Lubna Sabir,Will Pakistan Remain Hostage To Lynch Mobs? A MUST-READ 👇🏻 #Sialkot ,Muzaffarabad AJK - London UK,5,6302,98,59809,28,FALSE,8/2/2015 10:15,FALSE,#Sialkot,FAKE,TRUE,FAKE,FAKE,FAKE
565,1.37E+18,Ashwin, This is the beauty of our #Hinduism 👇1. If someone make jokes on #Hindu God's in #India -    just canceled the show.…,"Hyderabad, India",117,5,39,111,0,FALSE,3/23/2021 8:28,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
566,1.35E+18,HDesign, #ShockingA mob in #Sialkot #Pakistan lynched a Sri Lankan man and then set his body on fire on charges of Blasphemy against…,None,3,6,12,11,0,FALSE,1/9/2021 12:23,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
567,26586330,MOJ ملکאוסמה, My husband ‘brutally murdered’ after working in #Pakistan for years — wife of a #SriLankan #PriyanthaKumara man who was lyn…,uXbRiDgE/ IslAMaBAD,7,4082,4348,181320,45,FALSE,3/25/2009 20:44,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
568,9.33E+17,Mehr_Sara,"  One other who was seen requesting others to stop, but his details not known. #MalikAdnan physically inter…",None,1,121,134,20619,0,FALSE,11/22/2017 15:03,FALSE,#Sialkot,FAKE,TRUE,REAL,REAL,REAL
569,1218546740,Deependra Timalsina Ⓥ, So who are we going to blame for letting a guy get beaten to death &amp; then later set on fire by a violent mob? Western cul…,None,361,61,31,1220,2,FALSE,2/25/2013 13:29,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
570,1.16E+18,sikander aqeel ansari,#سیالکوٹ_سانحہ  #JusticeforPriyanthaKumara      #Sialkot         #Pakistani          #SriLankan… ,None,1,10,0,0,1,FALSE,8/22/2019 8:42,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
571,1218546740,Deependra Timalsina Ⓥ," This country is now fully a cesspool of madness, a vulgar blot on humanity, a hive of ugly mad bearded blood sucking monsters.…",None,175,61,31,1220,2,FALSE,2/25/2013 13:29,FALSE,#Sialkot,TRUE,FAKE,FAKE,FAKE,FAKE
572,1218546740,Deependra Timalsina Ⓥ," At this point, the hell may actually be less cruel to live. #Sialkot",None,407,61,31,1220,2,FALSE,2/25/2013 13:29,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
573,1558653817,analyst, The Government the people and Islamic scholars of all fiqa and firqa condole with Sirilankan people and disown culprits of #Sial…,None,1,754,3882,1020,0,FALSE,6/30/2013 18:22,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
574,58837018,Mohammed Naqvi,Folks please join us tomorrow. I'll be speaking on this panel #blasphemylaw #theAccused #Sialkot ,"New York, LA & Karachi",0,1892,741,1506,16,FALSE,7/21/2009 16:11,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
575,1.42E+18,Wαנεεнα Aηαsяι 🦋🙃," In 2015, when an angry mob of Christians burned 2 Muslims alive, which law was responsible.which party was trained them?O…",None,469,153,214,644,0,FALSE,7/17/2021 10:52,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
576,9.33E+17,Mehr_Sara, Speedy Justice for #PriyanthaKumara by courts will impact #Pakistan internally and externally.#Sialkot #MalikAdnan,None,5,121,134,20619,0,FALSE,11/22/2017 15:03,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
577,9.33E+17,Mehr_Sara, Mr.Priyantha Diyawadana's body finally being sent home.• #MalikAdnan tried to save him. It wasn't enough 💔#WeAreSorrySr…,None,7,121,134,20619,0,FALSE,11/22/2017 15:03,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
578,9.33E+17,Mehr_Sara," India's Former DGP Kerala, ADG BSF/CRPF praises Pakistan arrests in #Sialkot incident. Compares it to #India and its meek…",None,6,121,134,20619,0,FALSE,11/22/2017 15:03,FALSE,#Sialkot,TRUE,FALSE,REAL,FAKE,FAKE
579,9.15E+17,عرض پاکستانی 🇵🇰," Malik Adnan, who put his life in danger to rescue a Sri Lankan man from being lynched in Sialkot last week, will meet Prime…",Pakistan,1,439,556,25449,1,FALSE,10/3/2017 10:18,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
580,1.43E+18,reetageet," All the lipstick Muslims trying to tell the world that Islam is a religion of peace, this is what they are!#Sialkot_…",None,78,4,134,57,0,FALSE,9/6/2021 18:26,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
581,1.18E+18,Rao Waqar, What a way of presenting a religion of peace🍁🥺💔.Ignorance ...#blasphemy #sialkotincident #Sialkot …,Pakistan,8,1537,982,27620,2,FALSE,10/12/2019 11:30,FALSE,#Sialkot,FAKE,TRUE,REAL,REAL,REAL
582,1.33E+18,Startup Pakistan,"Malik Adnan, who put his life in danger to rescue a Sri Lankan man from being lynched in Sialkot last week, will me… ",None,1,1037,7,72,5,FALSE,11/8/2020 10:47,FALSE,#Sialkot,FAKE,TRUE,REAL,REAL,REAL
583,1.22E+18,WJospheen (ابن_حّوا),Reason behind #Sialkot incident and many others!! What are you going to do now Mr. PM to eradicate root cause of s… ,اوقات میں,1,2218,618,26281,2,FALSE,1/18/2020 20:57,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
584,1.03E+18,Shafiq Khan 🇵🇰, Information Minister  held a meeting with Sri Lankan High Commissioner Mohan Wijewickrama in Islamabad tod…,"5th Floor, Sarena Hotel, Kabul",1,7650,7431,277510,3,FALSE,8/25/2018 17:18,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
585,1.27E+18,Raj R, Cartoon by  #JusticeforPriyantha #PriyanthaDiyawadana #Pakistan #Sialkot #ImranKhan #ReligiousExtremism #S…,None,13,382,322,48459,2,FALSE,6/19/2020 5:39,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
586,185159449,Radio Pakistan,Information Minister  held a meeting with Sri Lankan High Commissioner Mohan Wijewickrama in Islamaba… ,Islamabad,1,861389,115,660,1283,FALSE,8/31/2010 11:02,TRUE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
587,8.99E+17,Vijeth V Saliyan, 🔴 Shocking!!! Pakistan's Defense Minister  calls the #SriLankan man's lynching in #Sialkot an act of pas…,"T Dasarahalli, Bengaluru",142,815,1913,23396,1,FALSE,8/20/2017 12:36,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
588,612636377,امن پاشا,"These are regular folks, who we see in our streets/markets every day. How disturbing and frightening this fact is.… ",In My Element ,0,660,421,10918,19,FALSE,6/19/2012 15:32,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
589,1.13E+18,Neelam," The question should not be if blasphemy has been committed or not, the question should be why is blasphemy punishable by…",None,151,296,1058,16489,0,FALSE,5/12/2019 4:51,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
590,1.40E+18,Sonia Rajput 🇵🇰🇬🇧😷, Third of allFor the sake of God Whatever you believe it or Not keep it with yourselves and do no… ,"London, England",0,2231,2254,2620,0,FALSE,5/22/2021 22:17,FALSE,#Sialkot,FAKE,TRUE,FAKE,FAKE,FAKE
591,1489670300,イドリース ♡,Ghamidi Sb’s advice for the sane voices..#PTM    #Sialkot… ,"15 Yemen Rd.,Yemen",1,327,920,15911,0,FALSE,6/7/2013 6:24,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
592,7.97E+17,Osama Siddique,This too shall pass - mutters the Deep State to itself. The proxies &amp; the ability to rabble rouse them far too prec… ,Global,3,5915,2005,29498,28,FALSE,11/11/2016 19:32,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
593,1433499446,Haxan Pervaiz, It is absolutely wrong to kill people without any investigation. Indian Army officers ambush resulting in deaths of more th…,karachi,0,1410,3636,15112,9,FALSE,5/16/2013 16:28,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
594,260792510,Fauzia Yazdani, 3 - Defence minister Pervez Khattak's comments are deeply problematic (Dawn 7 Dec 2021) (29 Nov 2017) Why no one should be…,Pakistan,1,12750,1138,49320,31,FALSE,3/4/2011 16:21,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
595,1.14E+18,GUL-E-ZAHRA,"Wow, what an achievement!Stunned and  sorry concurrently#sialkot #muslims #Pakistan  #Pakistani #Newsweek #thenews ",Earth,0,31,48,169,0,FALSE,6/16/2019 14:22,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
596,1.34E+18,राकेश पाल सिंह, The 1971 #Bangladesh War and #Pakistan’s comprehensive defeat by #India and the #MuktiBahini:My chat with .…,"बस्ती & लखनऊ ,उत्तर प्रदेश",34,224,207,9323,0,FALSE,12/17/2020 6:18,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
597,1.44E+18,Devanampiya Ashoka,"Pakistani defence minister after #sialkot"" Bache hain, galthi hojayega...ikatte hue, nara lagaaye, kaam hogaya...… ",None,1,5,150,158,0,FALSE,9/22/2021 11:22,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
598,4774335633,Let's fix our World," My report for #PriyanthaKumara killing : Some people in the factory became silent spectators, others wanted to k…",Pakistan,17,101,1143,6768,0,FALSE,1/11/2016 13:07,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
599,9.62E+17,Naveed Nadeem, A condolence reference would be held at the Prime Minister’s Office Tuesday for the Sri Lankan national Priyantha Diya…,"Karachi, Pakistan",4,2485,2278,43501,8,FALSE,2/8/2018 18:12,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
600,260792510,Fauzia Yazdani, 2 - Religious scholars to oversee syllabus taught in educational institutions #ShahbazGill (6 Dec 21) Ultimate &amp; Deadly Re…,Pakistan,4,12750,1138,49320,31,FALSE,3/4/2011 16:21,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
601,34409839,Aamir Mughal,Why no one should be surprised at the Tragedy of #Sialkot #Punjab #Pakistan &amp; #PPP alliance with gang of #TLP Thugs… ,None,3,29843,1588,85708,193,FALSE,4/22/2009 21:44,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
602,2505376782,Ejaz gul, #sialkotincident #Sialkot enough is enoughA similar incident in Sialkot in 2010 had shaken the country when a mob had…,None,1,11682,10975,59623,1,FALSE,5/18/2014 19:58,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
603,34409839,Aamir Mughal,Why no one should be surprised at the Tragedy of #Sialkot #Punjab #Pakistan &amp; PPP alliance with gang of TLP Thugs… ,None,0,29843,1588,85708,193,FALSE,4/22/2009 21:44,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
604,2505376782,Ejaz gul, Unfortunately🤔#Pakistanis #Sialkot #Sialkot_incident  #Newsweek #Headlines …,None,3,11682,10975,59623,1,FALSE,5/18/2014 19:58,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
605,1.29E+18,Malik Ali Raza,Sri Lankan High Commissioner  Mohan Vijay Vikrama share his views with Pakistani  Ulamas about… ,Pakistan,0,2585,136,11877,11,FALSE,8/16/2020 10:50,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
606,124092000,Mohamed Faleel, Wonder what  and  has to say about his retarded Defence Minister who is apparently justifying the gruesome…,Colombo ,11,271,93,82260,1,FALSE,3/18/2010 6:47,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
607,890656879,Bea,"""#PriyanthaKumara’s murder is a test case for the State of #Pakistan. If the culprits are duly brought to justice j… ",CoronaSweden 😣,18,52372,7756,34522,257,FALSE,10/19/2012 9:45,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
608,34409839,Aamir Mughal,3 - Defence minister Pervez Khattak's comments are deeply problematic (Dawn 7 Dec 2021) (29 Nov 2017) Why no one… ,None,1,29843,1588,85708,193,FALSE,4/22/2009 21:44,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
609,2873597295,Thiyumi Senarathna," ““My mother is 80 years old, she is not well in health, and still we can’t explain to her what has happened,” he said. “She…",Sweden,11,141,332,3398,0,FALSE,11/12/2014 11:17,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
610,95365942,Ahsan Bashir,The Government the people and Islamic scholars of all fiqa and firqa condole with Sirilankan people and disown culp… ,"لاہور, پاکستان",1,659,968,20822,1,FALSE,12/8/2009 6:23,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
611,138875102,EH,"How does one process death, especially violent, gratuitous death?...my piece for  on the horrendous lynching… ",Panopticon,8,90642,124,29580,313,FALSE,4/30/2010 21:49,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
612,234278646,Ali Hussain,A very good gesture that Ulema from all schools of thought condemning the barbaric #Sialkot incident &amp; expressing c… ,Pakistan/Islamabad/Parachinar ,0,2131,823,14643,22,FALSE,1/5/2011 7:41,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
613,174567920,Dhanushka Liyanage,"The body of #PriyanthaKumara, who was killed in #Sialkot, #Pakistan, was brought to his house this morning (07).K… ",Sri Lanka,26,354,1246,1798,3,FALSE,8/4/2010 7:09,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
614,1.39E+18,Blundering Khan☘, The fact that we have hundreds of thousands of followers of Saad Rizvi and #Ghamidi sb had to run away from Pakistan to s…,None,1,395,593,25088,2,FALSE,4/27/2021 12:58,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
615,1.45E+18,PUNISHER, #Sialkot  is not an accident but Pakistan has been represented. This is PAKISTANDon't expect anything from #Pakistan h…,None,340,65,305,12203,0,FALSE,10/17/2021 9:38,FALSE,#Sialkot,TRUE,TRUE,FAKE,REAL,FAKE
616,9.99E+17,Public News,"We will give the culprits severe punishment, says Mufti Taqi UsmaniLink: … ",Pakistan,1,42168,314,37,88,FALSE,5/21/2018 11:16,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
617,1.46E+18,Roxy, Sri Lankan Cabinet of Ministers approve to provide a grant of Rs. 2.5 Million to the family of the late Priyantha Kumara…,भारत,5,480,1019,149,0,FALSE,11/11/2021 6:20,FALSE,#Sialkot,FAKE,TRUE,REAL,REAL,REAL
618,507246435,om khalsa, They are not thugs they are Anti conversion Activists Thugs are the ones who burnt the human alive in… ,kabul,0,140,357,16532,0,FALSE,2/28/2012 11:30,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
619,1.39E+18,DarvaXian_$, Pakistan 🇵🇰 Vs Rest of World. #BanTLP #blasphemy #Sialkot ,None,171,6,28,633,0,FALSE,5/19/2021 10:03,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
620,34409839,Aamir Mughal,2 - PTI Senator Ejaz comes up with calculated response to Fawad statement (Dawn 7 Dec 2021) (29 Nov 2017) Why no… ,None,0,29843,1588,85708,193,FALSE,4/22/2009 21:44,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
621,2785330742,Syeda Saba,       … ,"Gujranwala, Pakistan",2,6044,981,112800,8,FALSE,9/2/2014 6:05,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
622,1.10E+18,Dr Thorndyke🇵🇸(biochemistryhateaccount), Inserting a clause in #blasphemy law that it does not apply on non-Muslims can help prevent mob lynching #Sialkot,"Islamabad, Pakistan",214,654,1079,24209,1,FALSE,2/28/2019 16:14,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
623,4774335633,Let's fix our World," Recently, I was at a store in NewYorkCity. The manager, while helping me asked where I'm from, I said I'm from AzadKash…",Pakistan,36,101,1143,6768,0,FALSE,1/11/2016 13:07,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
624,1.41E+18,Zulfick Farzan (Official), #Sialkot Lynching : What exactly happened? Initial probe says some workers disliked PriyanthaDetails: …,Colombo,3,246,53,207,2,FALSE,6/24/2021 16:19,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
625,34409839,Aamir Mughal,1 - Govt decides on strategy to wipe out vigilantism (7 Dec 2021 Dawn) (29 Nov 2017) Why no one should be surpris… ,None,3,29843,1588,85708,193,FALSE,4/22/2009 21:44,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
626,2861499350,Muhammad Daud Khan Durrani," ""Islam is a Religion of Peace"" #Sialkot ","Dubai, UAE",2,1934,2464,271171,15,FALSE,10/18/2014 0:07,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
627,1.41E+18,SRK Fan, How is family Give Last Respect To Him ?Barbarian Country 🖕🇵🇰️ #JusticeforPriyanthaKumara #JusticeforPriyantha #Sialko…,"Mumbai, India",3,68,52,2321,0,FALSE,6/19/2021 9:11,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
